person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,person_income_clipped,income_loan_ratio,income_emp_length_ratio,loan_credit_hist_ratio
28,58000,MORTGAGE,11.0,DEBTCONSOLIDATION,B,6700,9.99,0,0.12,N,5,58000.0,8.656716417910447,5272.727272727273,1340.0
35,33000,RENT,2.0,VENTURE,C,7600,15.27,0,0.23,N,6,33000.0,4.342105263157895,16500.0,1266.6666666666667
27,33000,RENT,2.0,MEDICAL,A,7600,8.0,0,0.23,N,10,33000.0,4.342105263157895,16500.0,760.0
27,58000,MORTGAGE,7.0,VENTURE,B,2800,11.99,0,0.05,N,8,58000.0,20.714285714285715,8285.714285714286,350.0
30,44208,RENT,1.0,MEDICAL,A,7600,7.74,0,0.17,N,8,44208.0,5.816842105263158,44208.0,950.0
30,58000,MORTGAGE,9.0,HOMEIMPROVEMENT,A,3000,5.42,0,0.05,N,9,58000.0,19.333333333333332,6444.444444444444,333.3333333333333
27,45000,RENT,10.0,MEDICAL,D,7600,14.59,1,0.17,Y,8,45000.0,5.921052631578948,4500.0,950.0
27,51996,RENT,7.0,HOMEIMPROVEMENT,C,7600,14.17,0,0.15,N,8,51996.0,6.841578947368421,7428.0,950.0
30,61000,RENT,4.0,HOMEIMPROVEMENT,C,7600,,0,0.12,Y,6,61000.0,8.026315789473685,15250.0,1266.6666666666667
28,58000,MORTGAGE,8.0,VENTURE,A,9600,7.49,0,0.17,N,7,58000.0,6.041666666666667,7250.0,1371.4285714285713
29,33000,RENT,4.0,HOMEIMPROVEMENT,E,7650,19.29,1,0.23,Y,6,33000.0,4.313725490196078,8250.0,1275.0
30,58000,OWN,7.0,PERSONAL,A,6000,5.79,0,0.1,N,5,58000.0,9.666666666666666,8285.714285714286,1200.0
31,58000,OWN,15.0,MEDICAL,C,14500,13.06,0,0.25,N,7,58000.0,4.0,3866.6666666666665,2071.4285714285716
28,58000,MORTGAGE,0.0,VENTURE,C,12500,13.43,0,0.22,N,8,58000.0,4.64,inf,1562.5
31,58000,MORTGAGE,0.0,EDUCATION,A,3625,6.17,0,0.06,N,5,58000.0,16.0,inf,725.0
28,30000,RENT,2.0,MEDICAL,B,7700,12.42,0,0.26,N,8,30000.0,3.896103896103896,15000.0,962.5
30,58000,MORTGAGE,2.0,MEDICAL,A,13200,,0,0.23,N,10,58000.0,4.393939393939394,29000.0,1320.0
27,58000,MORTGAGE,11.0,MEDICAL,B,3250,11.86,0,0.06,N,8,58000.0,17.846153846153847,5272.727272727273,406.25
34,58000,OWN,8.0,MEDICAL,A,3000,6.76,0,0.05,N,10,58000.0,19.333333333333332,7250.0,300.0
28,58000,MORTGAGE,12.0,EDUCATION,A,3000,,0,0.05,N,8,58000.0,19.333333333333332,4833.333333333333,375.0
30,58000,MORTGAGE,2.0,HOMEIMPROVEMENT,C,9000,13.23,0,0.16,N,6,58000.0,6.444444444444445,29000.0,1500.0
27,58000,MORTGAGE,3.0,HOMEIMPROVEMENT,A,12000,7.51,0,0.21,N,8,58000.0,4.833333333333333,19333.333333333332,1500.0
30,48000,RENT,0.0,PERSONAL,A,7725,8.94,0,0.16,N,5,48000.0,6.213592233009709,inf,1545.0
29,56200,RENT,0.0,EDUCATION,E,7725,13.75,1,0.14,N,6,56200.0,7.275080906148867,inf,1287.5
30,58000,MORTGAGE,0.0,HOMEIMPROVEMENT,B,4000,11.12,0,0.07,N,6,58000.0,14.5,inf,666.6666666666666
27,58000,MORTGAGE,9.0,DEBTCONSOLIDATION,C,6500,13.98,0,0.11,Y,8,58000.0,8.923076923076923,6444.444444444444,812.5
29,24000,RENT,4.0,VENTURE,C,7750,13.85,1,0.32,N,8,24000.0,3.096774193548387,6000.0,968.75
28,58000,MORTGAGE,3.0,VENTURE,A,4000,7.14,0,0.07,N,9,58000.0,14.5,19333.333333333332,444.44444444444446
29,58000,MORTGAGE,8.0,DEBTCONSOLIDATION,A,1800,6.76,0,0.03,N,8,58000.0,32.22222222222222,7250.0,225.0
29,26400,RENT,5.0,MEDICAL,C,7750,14.27,1,0.29,N,7,26400.0,3.4064516129032256,5280.0,1107.142857142857
34,26400,RENT,0.0,DEBTCONSOLIDATION,C,7750,12.87,0,0.29,Y,5,26400.0,3.4064516129032256,inf,1550.0
27,29000,RENT,3.0,MEDICAL,B,7750,11.86,0,0.27,N,5,29000.0,3.7419354838709675,9666.666666666666,1550.0
32,58000,OWN,3.0,VENTURE,C,8000,13.85,0,0.14,N,10,58000.0,7.25,19333.333333333332,800.0
30,30000,RENT,0.0,VENTURE,D,7750,13.87,1,0.26,Y,9,30000.0,3.870967741935484,inf,861.1111111111111
28,32000,RENT,2.0,MEDICAL,C,7750,14.22,0,0.24,Y,5,32000.0,4.129032258064516,16000.0,1550.0
29,58000,MORTGAGE,13.0,HOMEIMPROVEMENT,A,14000,7.51,0,0.24,N,7,58000.0,4.142857142857143,4461.538461538462,2000.0
31,41558,RENT,3.0,EDUCATION,E,7750,16.45,0,0.19,N,7,41558.0,5.362322580645161,13852.666666666666,1107.142857142857
27,58000,OWN,4.0,EDUCATION,B,4000,11.14,0,0.07,N,10,58000.0,14.5,14500.0,400.0
27,58000,MORTGAGE,4.0,DEBTCONSOLIDATION,C,1500,,0,0.03,N,9,58000.0,38.666666666666664,14500.0,166.66666666666666
29,28000,RENT,8.0,PERSONAL,B,7800,8.88,0,0.28,N,7,28000.0,3.58974358974359,3500.0,1114.2857142857142
28,30100,RENT,0.0,PERSONAL,C,7800,14.35,0,0.26,N,10,30100.0,3.858974358974359,inf,780.0
31,58000,OWN,7.0,VENTURE,C,14000,12.87,0,0.24,N,9,58000.0,4.142857142857143,8285.714285714286,1555.5555555555557
29,58000,OTHER,0.0,HOMEIMPROVEMENT,B,14000,11.83,0,0.24,N,8,58000.0,4.142857142857143,inf,1750.0
28,58000,MORTGAGE,11.0,VENTURE,A,10000,9.32,0,0.17,N,10,58000.0,5.8,5272.727272727273,1000.0
31,58000,MORTGAGE,15.0,HOMEIMPROVEMENT,A,6000,9.32,0,0.1,N,5,58000.0,9.666666666666666,3866.6666666666665,1200.0
29,40320,RENT,6.0,MEDICAL,B,7800,8.88,0,0.19,N,10,40320.0,5.1692307692307695,6720.0,780.0
27,41004,RENT,11.0,MEDICAL,B,7800,11.14,0,0.19,N,7,41004.0,5.256923076923077,3727.6363636363635,1114.2857142857142
29,52044,MORTGAGE,12.0,EDUCATION,A,8875,7.9,1,0.17,N,7,52044.0,5.8641126760563385,4337.0,1267.857142857143
27,58075,MORTGAGE,6.0,MEDICAL,A,4000,5.99,0,0.07,N,6,58075.0,14.51875,9679.166666666666,666.6666666666666
28,58200,MORTGAGE,8.0,PERSONAL,B,4500,11.12,0,0.08,N,7,58200.0,12.933333333333334,7275.0,642.8571428571429
34,54000,RENT,2.0,VENTURE,D,7800,14.84,1,0.14,N,6,54000.0,6.923076923076923,27000.0,1300.0
30,58239,MORTGAGE,3.0,VENTURE,A,10500,6.62,0,0.18,N,5,58239.0,5.546571428571428,19413.0,2100.0
28,70000,RENT,1.0,DEBTCONSOLIDATION,A,7800,7.9,0,0.11,N,8,70000.0,8.974358974358974,70000.0,975.0
29,72000,RENT,4.0,DEBTCONSOLIDATION,C,7800,,0,0.11,Y,8,72000.0,9.23076923076923,18000.0,975.0
32,93158,RENT,16.0,HOMEIMPROVEMENT,D,7800,16.29,0,0.08,N,6,93158.0,11.943333333333333,5822.375,1300.0
30,52500,MORTGAGE,14.0,EDUCATION,A,10000,9.63,1,0.19,N,8,52500.0,5.25,3750.0,1250.0
35,58570,MORTGAGE,8.0,HOMEIMPROVEMENT,A,11000,7.88,0,0.19,N,9,58570.0,5.324545454545454,7321.25,1222.2222222222222
28,47000,RENT,9.0,MEDICAL,B,7875,,0,0.17,N,10,47000.0,5.968253968253968,5222.222222222223,787.5
27,52600,MORTGAGE,2.0,PERSONAL,D,21600,17.27,1,0.41,N,9,52600.0,2.435185185185185,26300.0,2400.0
28,58600,OTHER,1.0,HOMEIMPROVEMENT,A,4550,8.0,0,0.08,N,8,58600.0,12.87912087912088,58600.0,568.75
31,36572,RENT,4.0,MEDICAL,A,7900,,0,0.22,N,7,36572.0,4.629367088607595,9143.0,1128.5714285714287
27,37000,RENT,4.0,EDUCATION,B,7900,11.11,0,0.21,N,7,37000.0,4.6835443037974684,9250.0,1128.5714285714287
29,58656,OWN,0.0,EDUCATION,B,8000,11.14,0,0.14,N,6,58656.0,7.332,inf,1333.3333333333333
28,24000,RENT,4.0,MEDICAL,D,7950,15.99,1,0.33,N,5,24000.0,3.018867924528302,6000.0,1590.0
28,35000,RENT,3.0,DEBTCONSOLIDATION,D,7950,15.62,1,0.23,N,10,35000.0,4.40251572327044,11666.666666666666,795.0
35,58788,MORTGAGE,8.0,DEBTCONSOLIDATION,B,2200,11.99,0,0.04,N,6,58788.0,26.721818181818183,7348.5,366.6666666666667
29,58800,MORTGAGE,4.0,VENTURE,B,11400,10.99,0,0.19,N,9,58800.0,5.157894736842105,14700.0,1266.6666666666667
31,13000,RENT,0.0,VENTURE,C,8000,12.84,1,0.62,N,10,13000.0,1.625,inf,800.0
27,13500,RENT,2.0,MEDICAL,B,8000,12.18,1,0.59,N,5,13500.0,1.6875,6750.0,1600.0
32,58800,OWN,16.0,PERSONAL,C,7000,13.99,0,0.12,N,7,58800.0,8.4,3675.0,1000.0
27,18000,RENT,3.0,EDUCATION,B,8000,10.75,1,0.44,N,10,18000.0,2.25,6000.0,800.0
29,58800,MORTGAGE,13.0,VENTURE,B,16000,9.88,0,0.27,N,6,58800.0,3.675,4523.076923076923,2666.6666666666665
28,58800,MORTGAGE,11.0,VENTURE,A,5500,6.76,0,0.09,N,9,58800.0,10.690909090909091,5345.454545454545,611.1111111111111
27,58800,MORTGAGE,0.0,EDUCATION,C,9800,13.22,0,0.17,Y,9,58800.0,6.0,inf,1088.888888888889
27,18000,RENT,0.0,PERSONAL,B,8000,10.25,1,0.44,N,10,18000.0,2.25,inf,800.0
28,58868,MORTGAGE,12.0,MEDICAL,C,8400,13.57,0,0.14,Y,9,58868.0,7.008095238095238,4905.666666666667,933.3333333333334
33,19200,RENT,0.0,MEDICAL,A,8000,7.66,1,0.42,N,6,19200.0,2.4,inf,1333.3333333333333
28,20000,RENT,4.0,MEDICAL,B,8000,12.42,1,0.4,N,8,20000.0,2.5,5000.0,1000.0
34,59000,OWN,18.0,EDUCATION,A,5500,7.9,0,0.09,N,8,59000.0,10.727272727272727,3277.777777777778,687.5
33,59000,MORTGAGE,6.0,HOMEIMPROVEMENT,B,5500,9.91,0,0.09,N,9,59000.0,10.727272727272727,9833.333333333334,611.1111111111111
27,20000,RENT,0.0,PERSONAL,B,8000,11.89,1,0.4,N,10,20000.0,2.5,inf,800.0
32,20400,RENT,2.0,DEBTCONSOLIDATION,A,8000,8.49,1,0.39,N,6,20400.0,2.55,10200.0,1333.3333333333333
29,21000,RENT,2.0,EDUCATION,B,8000,11.71,1,0.38,N,7,21000.0,2.625,10500.0,1142.857142857143
35,21340,RENT,0.0,MEDICAL,B,8000,11.14,1,0.37,N,6,21340.0,2.6675,inf,1333.3333333333333
27,21600,RENT,2.0,MEDICAL,B,8000,10.59,1,0.37,N,5,21600.0,2.7,10800.0,1600.0
28,59000,OWN,12.0,MEDICAL,A,10000,7.49,0,0.17,N,6,59000.0,5.9,4916.666666666667,1666.6666666666667
29,59000,MORTGAGE,7.0,VENTURE,A,10000,7.49,0,0.17,N,7,59000.0,5.9,8428.57142857143,1428.5714285714287
31,59000,MORTGAGE,13.0,MEDICAL,B,14000,,0,0.24,N,6,59000.0,4.214285714285714,4538.461538461538,2333.3333333333335
27,59000,MORTGAGE,11.0,MEDICAL,A,4000,5.79,0,0.07,N,6,59000.0,14.75,5363.636363636364,666.6666666666666
29,22000,RENT,0.0,EDUCATION,B,8000,,1,0.36,N,7,22000.0,2.75,inf,1142.857142857143
28,59000,MORTGAGE,2.0,VENTURE,B,14000,10.36,0,0.24,N,5,59000.0,4.214285714285714,29500.0,2800.0
27,24000,RENT,4.0,EDUCATION,C,8000,12.99,1,0.33,Y,6,24000.0,3.0,6000.0,1333.3333333333333
29,59000,MORTGAGE,6.0,HOMEIMPROVEMENT,A,10000,6.91,0,0.17,N,5,59000.0,5.9,9833.333333333334,2000.0
30,59000,MORTGAGE,0.0,MEDICAL,A,10000,7.51,0,0.17,N,8,59000.0,5.9,inf,1250.0
27,59000,MORTGAGE,11.0,HOMEIMPROVEMENT,C,16000,13.98,0,0.27,N,10,59000.0,3.6875,5363.636363636364,1600.0
27,24000,RENT,2.0,DEBTCONSOLIDATION,A,8000,7.29,1,0.33,N,7,24000.0,3.0,12000.0,1142.857142857143
28,53000,MORTGAGE,12.0,EDUCATION,A,5000,7.14,1,0.09,N,10,53000.0,10.6,4416.666666666667,500.0
27,24000,RENT,3.0,PERSONAL,B,8000,,1,0.33,N,8,24000.0,3.0,8000.0,1000.0
33,24000,RENT,1.0,VENTURE,B,8000,11.12,1,0.33,N,9,24000.0,3.0,24000.0,888.8888888888889
35,24996,RENT,6.0,MEDICAL,A,8000,7.51,1,0.32,N,7,24996.0,3.1245,4166.0,1142.857142857143
27,59000,MORTGAGE,3.0,MEDICAL,B,6000,11.83,0,0.1,N,5,59000.0,9.833333333333334,19666.666666666668,1200.0
31,59000,MORTGAGE,2.0,DEBTCONSOLIDATION,B,13000,11.14,0,0.22,N,7,59000.0,4.538461538461538,29500.0,1857.142857142857
33,25000,RENT,18.0,EDUCATION,D,8000,,1,0.32,N,8,25000.0,3.125,1388.888888888889,1000.0
28,25000,RENT,5.0,MEDICAL,A,8000,6.91,1,0.32,N,6,25000.0,3.125,5000.0,1333.3333333333333
27,25000,RENT,4.0,PERSONAL,D,8000,14.84,1,0.32,Y,7,25000.0,3.125,6250.0,1142.857142857143
27,59004,OWN,8.0,MEDICAL,B,24250,11.49,0,0.41,N,9,59004.0,2.4331546391752576,7375.5,2694.4444444444443
35,26000,RENT,3.0,PERSONAL,A,8000,7.9,1,0.31,N,10,26000.0,3.25,8666.666666666666,800.0
27,59068,MORTGAGE,11.0,VENTURE,C,13500,13.22,0,0.23,Y,9,59068.0,4.375407407407407,5369.818181818182,1500.0
28,26000,RENT,7.0,VENTURE,B,8000,11.36,1,0.31,N,5,26000.0,3.25,3714.285714285714,1600.0
27,59147,MORTGAGE,11.0,MEDICAL,B,7000,11.26,0,0.12,N,5,59147.0,8.449571428571428,5377.0,1400.0
28,59160,MORTGAGE,2.0,EDUCATION,B,23500,,0,0.4,N,10,59160.0,2.5174468085106385,29580.0,2350.0
35,59196,MORTGAGE,0.0,EDUCATION,A,5000,8.0,0,0.08,N,5,59196.0,11.8392,inf,1000.0
27,26400,RENT,0.0,PERSONAL,B,8000,10.59,1,0.3,N,7,26400.0,3.3,inf,1142.857142857143
35,26400,RENT,4.0,PERSONAL,B,8000,,0,0.3,N,8,26400.0,3.3,6600.0,1000.0
32,26400,RENT,0.0,EDUCATION,A,8000,7.51,0,0.3,N,10,26400.0,3.3,inf,800.0
30,27996,RENT,5.0,PERSONAL,B,8000,10.99,0,0.29,N,8,27996.0,3.4995,5599.2,1000.0
33,59450,MORTGAGE,1.0,EDUCATION,B,3000,10.38,0,0.05,N,6,59450.0,19.816666666666666,59450.0,500.0
30,59500,MORTGAGE,15.0,HOMEIMPROVEMENT,A,15000,6.54,0,0.25,N,8,59500.0,3.966666666666667,3966.6666666666665,1875.0
33,59500,MORTGAGE,6.0,VENTURE,A,11000,,0,0.18,N,8,59500.0,5.409090909090909,9916.666666666666,1375.0
32,59506,OWN,13.0,VENTURE,D,8000,16.07,0,0.13,N,7,59506.0,7.43825,4577.384615384615,1142.857142857143
28,59520,MORTGAGE,9.0,PERSONAL,A,5000,8.59,0,0.08,N,7,59520.0,11.904,6613.333333333333,714.2857142857143
28,59700,MORTGAGE,12.0,HOMEIMPROVEMENT,B,6000,10.99,0,0.1,N,5,59700.0,9.95,4975.0,1200.0
28,59904,MORTGAGE,12.0,MEDICAL,C,3000,12.53,0,0.05,Y,10,59904.0,19.968,4992.0,300.0
30,28800,RENT,1.0,DEBTCONSOLIDATION,C,8000,12.73,0,0.28,N,10,28800.0,3.6,28800.0,800.0
30,28800,RENT,1.0,MEDICAL,C,8000,13.22,0,0.28,N,9,28800.0,3.6,28800.0,888.8888888888889
32,29962,RENT,4.0,MEDICAL,B,8000,12.53,0,0.27,N,7,29962.0,3.74525,7490.5,1142.857142857143
28,60000,MORTGAGE,12.0,MEDICAL,C,14400,13.49,0,0.24,N,7,60000.0,4.166666666666667,5000.0,2057.1428571428573
31,60000,MORTGAGE,5.0,MEDICAL,A,7200,6.03,0,0.12,N,8,60000.0,8.333333333333334,12000.0,900.0
28,30000,RENT,4.0,MEDICAL,A,8000,,0,0.27,N,8,30000.0,3.75,7500.0,1000.0
35,30000,RENT,3.0,EDUCATION,B,8000,,0,0.27,N,6,30000.0,3.75,10000.0,1333.3333333333333
35,60000,MORTGAGE,12.0,MEDICAL,C,16000,15.96,0,0.27,Y,5,60000.0,3.75,5000.0,3200.0
29,60000,MORTGAGE,2.0,HOMEIMPROVEMENT,C,6000,13.49,0,0.1,Y,8,60000.0,10.0,30000.0,750.0
28,60000,OWN,12.0,VENTURE,C,15000,15.96,0,0.25,Y,9,60000.0,4.0,5000.0,1666.6666666666667
35,30000,RENT,0.0,DEBTCONSOLIDATION,G,8000,20.52,1,0.27,N,7,30000.0,3.75,inf,1142.857142857143
32,30000,RENT,0.0,VENTURE,A,8000,7.74,0,0.27,N,9,30000.0,3.75,inf,888.8888888888889
30,30000,RENT,2.0,PERSONAL,C,8000,13.22,0,0.27,Y,9,30000.0,3.75,15000.0,888.8888888888889
30,60000,MORTGAGE,7.0,HOMEIMPROVEMENT,A,4200,,0,0.07,N,5,60000.0,14.285714285714286,8571.42857142857,840.0
33,60000,OWN,7.0,EDUCATION,A,12000,6.62,0,0.2,N,10,60000.0,5.0,8571.42857142857,1200.0
28,60000,OWN,1.0,HOMEIMPROVEMENT,C,5000,14.27,0,0.08,Y,5,60000.0,12.0,60000.0,1000.0
28,30996,RENT,0.0,DEBTCONSOLIDATION,A,8000,7.29,0,0.26,N,10,30996.0,3.8745,inf,800.0
27,32000,RENT,6.0,MEDICAL,B,8000,9.91,0,0.25,N,7,32000.0,4.0,5333.333333333333,1142.857142857143
27,54000,MORTGAGE,6.0,VENTURE,C,10000,14.27,1,0.19,N,10,54000.0,5.4,9000.0,1000.0
33,60000,MORTGAGE,3.0,DEBTCONSOLIDATION,A,3500,7.9,0,0.06,N,9,60000.0,17.142857142857142,20000.0,388.8888888888889
34,32000,RENT,6.0,EDUCATION,D,8000,17.27,0,0.25,Y,10,32000.0,4.0,5333.333333333333,800.0
35,60000,MORTGAGE,3.0,EDUCATION,B,19600,9.91,0,0.33,N,5,60000.0,3.061224489795918,20000.0,3920.0
30,60000,OWN,3.0,HOMEIMPROVEMENT,A,21000,7.9,0,0.35,N,5,60000.0,2.857142857142857,20000.0,4200.0
28,33000,RENT,12.0,DEBTCONSOLIDATION,C,8000,14.65,1,0.24,Y,9,33000.0,4.125,2750.0,888.8888888888889
30,60000,MORTGAGE,12.0,DEBTCONSOLIDATION,B,2500,12.69,0,0.04,N,7,60000.0,24.0,5000.0,357.14285714285717
34,34000,RENT,0.0,PERSONAL,A,8000,7.9,0,0.24,N,7,34000.0,4.25,inf,1142.857142857143
27,60000,MORTGAGE,4.0,DEBTCONSOLIDATION,B,4000,9.91,0,0.07,N,7,60000.0,15.0,15000.0,571.4285714285714
29,60000,MORTGAGE,4.0,HOMEIMPROVEMENT,C,14125,13.49,0,0.24,N,6,60000.0,4.247787610619469,15000.0,2354.1666666666665
33,34000,RENT,6.0,DEBTCONSOLIDATION,B,8000,9.99,0,0.24,N,5,34000.0,4.25,5666.666666666667,1600.0
28,60000,MORTGAGE,13.0,VENTURE,A,8650,8.9,0,0.14,N,10,60000.0,6.936416184971098,4615.384615384615,865.0
32,29000,RENT,0.0,EDUCATION,D,8000,18.25,1,0.28,N,6,29000.0,3.625,inf,1333.3333333333333
29,60000,MORTGAGE,2.0,HOMEIMPROVEMENT,A,1500,6.03,0,0.03,N,9,60000.0,40.0,30000.0,166.66666666666666
27,35000,RENT,3.0,MEDICAL,C,8000,14.79,0,0.23,Y,9,35000.0,4.375,11666.666666666666,888.8888888888889
34,35000,RENT,9.0,DEBTCONSOLIDATION,A,8000,,0,0.23,N,10,35000.0,4.375,3888.8888888888887,800.0
31,60000,MORTGAGE,5.0,PERSONAL,A,17000,8.9,0,0.28,N,8,60000.0,3.5294117647058822,12000.0,2125.0
34,35000,RENT,1.0,PERSONAL,A,8000,6.17,0,0.23,N,9,35000.0,4.375,35000.0,888.8888888888889
32,60000,MORTGAGE,16.0,MEDICAL,A,6000,6.62,0,0.1,N,7,60000.0,10.0,3750.0,857.1428571428571
31,60000,MORTGAGE,2.0,HOMEIMPROVEMENT,B,9000,12.69,0,0.15,N,8,60000.0,6.666666666666667,30000.0,1125.0
28,29000,RENT,1.0,MEDICAL,C,8000,13.11,1,0.28,Y,9,29000.0,3.625,29000.0,888.8888888888889
27,35000,RENT,1.0,MEDICAL,B,8000,12.21,0,0.23,N,6,35000.0,4.375,35000.0,1333.3333333333333
28,60000,MORTGAGE,8.0,MEDICAL,B,20000,11.71,0,0.33,N,5,60000.0,3.0,7500.0,4000.0
30,60000,MORTGAGE,10.0,PERSONAL,B,16000,11.71,0,0.27,N,8,60000.0,3.75,6000.0,2000.0
29,60000,MORTGAGE,0.0,PERSONAL,A,5000,6.03,0,0.08,N,10,60000.0,12.0,inf,500.0
28,60000,MORTGAGE,12.0,EDUCATION,A,13000,8.9,0,0.22,N,10,60000.0,4.615384615384615,5000.0,1300.0
31,35142,RENT,4.0,VENTURE,B,8000,11.11,0,0.23,N,6,35142.0,4.39275,8785.5,1333.3333333333333
29,30000,RENT,5.0,HOMEIMPROVEMENT,B,8000,12.69,1,0.27,N,6,30000.0,3.75,6000.0,1333.3333333333333
31,36000,RENT,4.0,MEDICAL,B,8000,10.65,0,0.22,N,6,36000.0,4.5,9000.0,1333.3333333333333
30,60000,MORTGAGE,14.0,VENTURE,A,8000,7.51,0,0.13,N,10,60000.0,7.5,4285.714285714285,800.0
28,60000,MORTGAGE,0.0,PERSONAL,A,4000,7.9,0,0.07,N,8,60000.0,15.0,inf,500.0
30,60000,MORTGAGE,2.0,PERSONAL,B,10000,12.69,0,0.17,N,5,60000.0,6.0,30000.0,2000.0
35,60000,MORTGAGE,2.0,DEBTCONSOLIDATION,A,4000,6.03,0,0.07,N,7,60000.0,15.0,30000.0,571.4285714285714
31,36000,RENT,3.0,PERSONAL,A,8000,8.49,0,0.22,N,8,36000.0,4.5,12000.0,1000.0
29,60000,MORTGAGE,1.0,PERSONAL,B,5600,12.42,0,0.09,N,10,60000.0,10.714285714285714,60000.0,560.0
29,36000,RENT,0.0,VENTURE,A,8000,,0,0.22,N,7,36000.0,4.5,inf,1142.857142857143
30,36000,RENT,3.0,PERSONAL,B,8000,11.36,0,0.22,N,8,36000.0,4.5,12000.0,1000.0
27,36000,RENT,0.0,DEBTCONSOLIDATION,C,8000,13.92,0,0.22,Y,9,36000.0,4.5,inf,888.8888888888889
35,60000,MORTGAGE,5.0,HOMEIMPROVEMENT,B,9000,12.42,0,0.15,N,7,60000.0,6.666666666666667,12000.0,1285.7142857142858
28,36000,RENT,0.0,MEDICAL,C,8000,12.84,0,0.22,N,6,36000.0,4.5,inf,1333.3333333333333
31,36996,RENT,5.0,PERSONAL,A,8000,7.49,0,0.22,N,6,36996.0,4.6245,7399.2,1333.3333333333333
27,37000,RENT,3.0,EDUCATION,C,8000,13.49,0,0.22,Y,10,37000.0,4.625,12333.333333333334,800.0
27,31000,RENT,4.0,DEBTCONSOLIDATION,A,8000,7.66,1,0.26,N,8,31000.0,3.875,7750.0,1000.0
28,60000,MORTGAGE,12.0,HOMEIMPROVEMENT,A,20000,7.9,0,0.33,N,7,60000.0,3.0,5000.0,2857.1428571428573
32,37050,RENT,2.0,DEBTCONSOLIDATION,A,8000,8.0,0,0.22,N,6,37050.0,4.63125,18525.0,1333.3333333333333
33,54000,MORTGAGE,7.0,DEBTCONSOLIDATION,C,32000,15.23,1,0.59,N,7,54000.0,1.6875,7714.285714285715,4571.428571428572
35,37440,RENT,2.0,MEDICAL,B,8000,10.99,0,0.21,N,9,37440.0,4.68,18720.0,888.8888888888889
30,60000,MORTGAGE,5.0,HOMEIMPROVEMENT,A,7000,7.49,0,0.12,N,8,60000.0,8.571428571428571,12000.0,875.0
31,37681,RENT,16.0,DEBTCONSOLIDATION,B,8000,10.99,0,0.21,N,7,37681.0,4.710125,2355.0625,1142.857142857143
29,60000,MORTGAGE,14.0,PERSONAL,A,20000,6.99,0,0.33,N,7,60000.0,3.0,4285.714285714285,2857.1428571428573
29,60000,OWN,1.0,PERSONAL,B,10000,10.99,0,0.17,N,10,60000.0,6.0,60000.0,1000.0
28,60000,OWN,12.0,EDUCATION,D,7000,15.99,0,0.12,N,7,60000.0,8.571428571428571,5000.0,1000.0
35,32000,RENT,19.0,HOMEIMPROVEMENT,A,8000,5.99,1,0.25,N,9,32000.0,4.0,1684.2105263157894,888.8888888888889
31,60000,MORTGAGE,4.0,DEBTCONSOLIDATION,C,1500,12.99,0,0.03,N,10,60000.0,40.0,15000.0,150.0
31,60000,MORTGAGE,0.0,VENTURE,B,7800,10.59,0,0.13,N,10,60000.0,7.6923076923076925,inf,780.0
35,38000,RENT,3.0,PERSONAL,B,8000,,0,0.21,N,6,38000.0,4.75,12666.666666666666,1333.3333333333333
28,32376,RENT,2.0,DEBTCONSOLIDATION,F,8000,,1,0.25,Y,7,32376.0,4.047,16188.0,1142.857142857143
34,38500,RENT,0.0,DEBTCONSOLIDATION,C,8000,,0,0.21,Y,9,38500.0,4.8125,inf,888.8888888888889
30,32918,RENT,5.0,DEBTCONSOLIDATION,D,8000,14.59,1,0.24,Y,8,32918.0,4.11475,6583.6,1000.0
29,33000,RENT,5.0,HOMEIMPROVEMENT,A,8000,5.79,1,0.24,N,8,33000.0,4.125,6600.0,1000.0
32,60000,MORTGAGE,4.0,HOMEIMPROVEMENT,C,3250,13.49,0,0.05,Y,5,60000.0,18.46153846153846,15000.0,650.0
28,60000,MORTGAGE,3.0,EDUCATION,B,35000,10.59,0,0.58,N,6,60000.0,1.7142857142857142,20000.0,5833.333333333333
27,60000,OWN,4.0,HOMEIMPROVEMENT,A,10500,7.49,0,0.17,N,7,60000.0,5.714285714285714,15000.0,1500.0
27,39000,RENT,0.0,EDUCATION,C,8000,11.03,0,0.21,N,9,39000.0,4.875,inf,888.8888888888889
27,60000,MORTGAGE,3.0,EDUCATION,A,5075,5.99,0,0.08,N,8,60000.0,11.822660098522167,20000.0,634.375
28,60000,MORTGAGE,5.0,HOMEIMPROVEMENT,A,2500,,0,0.04,N,7,60000.0,24.0,12000.0,357.14285714285717
32,39600,RENT,2.0,MEDICAL,B,8000,9.91,0,0.2,N,10,39600.0,4.95,19800.0,800.0
33,60000,MORTGAGE,5.0,PERSONAL,A,2000,5.42,0,0.03,N,8,60000.0,30.0,12000.0,250.0
34,33666,RENT,4.0,PERSONAL,D,8000,17.49,1,0.24,Y,9,33666.0,4.20825,8416.5,888.8888888888889
35,39996,RENT,4.0,EDUCATION,A,8000,5.99,0,0.2,N,5,39996.0,4.9995,9999.0,1600.0
29,54000,MORTGAGE,8.0,DEBTCONSOLIDATION,A,7500,7.49,1,0.14,N,9,54000.0,7.2,6750.0,833.3333333333334
